Suburb,Investor Score,12M Growth (%),10Y Growth (%),Growth Gap,Growth Gap,Rent Affordability,Buy Affordability,Yield,Yield
Kojonup,79,13.402061855670103,69,0.26085414032130755,90,91,100,8.32,100
Kondinin,77,10.204081632653061,1,0.409978941496153,90,100,100,5.5,100
Koondoola,66,24.137931034482758,100,0.33247691058872014,90,10,90,5.0130718954248366,100
Koondoola,62,30.681818181818183,100,0.33247691058872014,68,10,100,6.5,100
Koongamia,58,19.11764705882353,70,0.453096436991858,90,10,97,4.9739130434782615,99
Koorda,83,26.82926829268293,55,0.45808360798853814,90,80,100,7.366666666666667,100
Kordabup,63,13.402061855670103,69,0.26085414032130755,90,10,69,4.0,74
Kronkup,68,13.402061855670103,69,0.26085414032130755,90,58,89,3.177777777777778,53
Kulikup,64,10.465116279069768,69,0.33666457240112924,90,26,100,5.210633946830265,100
Kulin,76,10.204081632653061,1,0.409978941496153,90,100,100,5.5,100
Kununurra,66,12.64,31,0.39150159228819015,90,78,100,6.933333333333333,100
Kununurra,66,9.210526315789473,31,0.39150159228819015,68,92,100,9.225806451612902,100
Kwinana Town Centre,57,28.865979381443296,100,0.4680715062897257,90,37,100,5.061946902654867,100
Lake Clifton,72,26.595744680851062,84,0.38837851741052876,90,100,100,5.032258064516129,100
Lake Grace,74,10.204081632653061,1,0.409978941496153,90,100,100,5.5,100
Lakelands (WA),57,23.636363636363637,100,0.379985346286052,90,44,100,4.84812030075188,96
Lamington (WA),48,8.333333333333332,1,0.07936507936507936,90,100,100,7.595505617977529,100
Lancelin,65,14.545454545454545,55,0.45808360798853814,68,71,100,4.7542857142857144,94
Lancelin,64,26.82926829268293,55,0.45808360798853814,90,10,88,4.340869565217392,83
Landsdale,73,30.681818181818183,100,0.33247691058872014,68,78,100,6.385964912280702,100
Landsdale,72,24.137931034482758,100,0.33247691058872014,90,84,100,4.556407447973712,89
Lange,58,13.402061855670103,69,0.26085414032130755,90,18,98,4.521739130434783,88
Langford,65,28.037383177570092,75,0.4618345358755257,90,10,96,5.326829268292683,100
Langford,59,40.27777777777778,75,0.4618345358755257,68,10,100,5.777777777777778,100
Lathlain,60,8.51063829787234,32,0.49345563635594664,68,88,100,4.175182481751825,79
Lathlain,58,22.388059701492537,32,0.49345563635594664,90,44,79,2.888888888888889,46
Laverton (WA),54,8.333333333333332,1,0.07936507936507936,90,75,100,0.0,10
Leda,56,28.865979381443296,100,0.4680715062897257,90,26,100,4.928104575163399,98
Ledge Point,66,26.82926829268293,55,0.45808360798853814,90,10,92,4.9739130434782615,99
Leederville,69,15.730337078651685,96,0.49025559163340066,68,79,100,5.28,100
Leederville,68,20.0,96,0.49025559163340066,90,97,77,2.4761904761904763,35
Leeman,52,16.847826086956523,21,0.4399554907121958,90,38,98,4.111627906976744,77
Leeming,73,23.364485981308412,78,0.5042852121148527,90,80,93,3.5269565217391303,62
Leeming,73,21.53846153846154,78,0.5042852121148527,68,98,100,3.825436408977556,70
Leinster,41,8.333333333333332,1,0.07936507936507936,90,100,100,0.0,10
Lennard Brook,65,26.82926829268293,55,0.45808360798853814,90,18,100,4.9739130434782615,99
Leonora,58,8.333333333333332,1,0.07936507936507936,90,100,100,0.0,10
Leschenault,64,26.595744680851062,84,0.38837851741052876,90,59,100,4.232558139534884,80
Lesmurdie,74,21.27659574468085,59,0.45788013600561894,68,100,100,4.069565217391304,76
Lesmurdie,59,23.076923076923077,59,0.45788013600561894,90,50,97,3.8243386243386244,70
Little Grove,68,13.402061855670103,69,0.26085414032130755,90,75,100,4.422047244094488,85
Lockridge,68,25.258649470382295,100,0.38294194278471994,90,10,94,5.155555555555556,100
Lockridge,65,27.56756756756757,100,0.38294194278471994,68,10,100,6.90625,100
Lockyer (WA),76,36.36363636363637,69,0.26085414032130755,68,31,100,4.740331491712707,93
Lockyer (WA),71,13.402061855670103,69,0.26085414032130755,90,10,81,5.296296296296296,100
Lowden,76,10.465116279069768,69,0.33666457240112924,90,37,100,5.061946902654867,100
Lower Chittering,66,26.82926829268293,55,0.45808360798853814,90,66,100,4.16,78
Lower King,72,13.402061855670103,69,0.26085414032130755,90,64,100,4.965765765765766,99
Lowlands,58,13.402061855670103,69,0.26085414032130755,90,10,61,3.177777777777778,53
Ludlow,78,26.595744680851062,84,0.38837851741052876,90,77,100,5.04,100
Lynwood (WA),68,29.88505747126437,58,0.44978876153248704,68,15,100,5.483636363636363,100
Lynwood (WA),62,19.727891156462583,58,0.44978876153248704,90,10,96,4.934306569343065,98
Maddington,63,40.27777777777778,75,0.4618345358755257,68,10,100,6.217391304347826,100
Maddington,62,28.037383177570092,75,0.4618345358755257,90,10,98,5.26742301458671,100
Madeley,75,30.681818181818183,100,0.33247691058872014,68,82,100,4.554744525547445,89
Madeley,71,24.137931034482758,100,0.33247691058872014,90,84,99,3.8826666666666667,71
Madora Bay,57,23.636363636363637,100,0.379985346286052,90,80,100,4.121951219512195,77
Mahogany Creek,64,19.11764705882353,70,0.453096436991858,90,56,100,3.893048128342246,72
Mahomets Flats,50,16.847826086956523,21,0.4399554907121958,90,49,100,5.039175257731959,100
Mahomets Flats,46,25.0,21,0.4399554907121958,68,75,100,6.877419354838709,100
Maida Vale,66,23.076923076923077,59,0.45788013600561894,90,28,100,4.663390663390663,91
Mandogalup,56,28.865979381443296,100,0.4680715062897257,90,73,100,5.04927536231884,100
Mandurah,62,35.526315789473685,100,0.379985346286052,68,10,84,5.273833671399594,100
Mandurah,57,23.636363636363637,100,0.379985346286052,90,10,80,5.2,100
Manjimup,74,10.465116279069768,69,0.33666457240112924,90,53,100,6.307096774193548,100
Manning,75,17.24137931034483,83,0.45008515785199815,68,53,100,4.94750656167979,99
Manning,67,15.2,83,0.45008515785199815,90,33,87,3.4666666666666663,61
Manypeaks,62,13.402061855670103,69,0.26085414032130755,90,10,69,3.177777777777778,53
Marangaroo,74,30.681818181818183,100,0.33247691058872014,68,39,100,4.603278688524591,90
Marangaroo,71,24.137931034482758,100,0.33247691058872014,90,38,94,4.4972972972972975,87
Marbelup,66,13.402061855670103,69,0.26085414032130755,90,100,100,3.177777777777778,53
Marble Bar,37,-1.8556701030927836,1,0.7946323133347137,90,10,100,0.0,10
Mardella,70,21.951219512195124,78,0.5815338473408633,90,100,100,4.043062200956938,75
Margaret River (WA),75,19.387755102040817,100,0.2928243104004338,68,60,100,4.898550724637682,97
Margaret River (WA),70,20.0,100,0.2928243104004338,90,33,94,4.6075949367088604,90
Mariginiup,74,24.137931034482758,100,0.33247691058872014,90,90,100,4.595959595959596,90
Marmion,68,29.591836734693878,64,0.4573483747730316,68,82,100,4.56258064516129,89
Marmion,57,19.631901840490798,64,0.4573483747730316,90,10,66,2.875977653631285,45
Martin,68,28.037383177570092,75,0.4618345358755257,90,84,100,4.63013698630137,90
Marybrook,74,20.0,100,0.2928243104004338,90,10,68,4.333333333333334,83
Mayanup,65,10.465116279069768,69,0.33666457240112924,90,45,100,5.210633946830265,100
Maylands (WA),56,22.962962962962962,43,0.48329109079819826,90,10,75,3.3201877934272304,57
Maylands (WA),55,29.411764705882355,43,0.48329109079819826,68,65,100,5.473684210526316,100
McKail,63,13.402061855670103,69,0.26085414032130755,90,31,100,5.1570247933884295,100
Meadow Springs,74,35.526315789473685,100,0.379985346286052,68,69,100,5.048543689320388,100
Meadow Springs,57,23.636363636363637,100,0.379985346286052,90,29,100,4.467605633802816,86
Meckering,82,26.82926829268293,55,0.45808360798853814,90,39,100,9.551020408163264,100
Medina,69,43.333333333333336,100,0.4680715062897257,68,24,100,4.738041002277904,93
Medina,54,28.865979381443296,100,0.4680715062897257,90,10,91,4.86605504587156,97
Meekatharra,63,16.847826086956523,21,0.4399554907121958,90,10,100,32.8421052631579,100
Meelon,73,23.636363636363637,100,0.379985346286052,90,42,96,4.5396825396825395,88
Meerup,66,10.465116279069768,69,0.33666457240112924,90,23,100,4.559498956158664,89
Melville (WA),71,23.364485981308412,78,0.5042852121148527,90,73,84,3.1616,53
Melville (WA),64,21.53846153846154,78,0.5042852121148527,68,71,100,3.8192090395480225,70
Menora,76,26.804123711340207,81,0.519604598421345,68,10,100,5.571428571428571,100
Menora,62,24.90909090909091,81,0.519604598421345,90,10,36,2.776506483600305,43
Merredin,67,26.82926829268293,55,0.45808360798853814,90,100,100,10.681081081081082,100
Merredin,52,14.545454545454545,55,0.45808360798853814,68,100,100,0.0,10
Merriwa (WA),79,30.681818181818183,100,0.33247691058872014,68,10,100,5.301960784313726,100
Merriwa (WA),64,24.137931034482758,100,0.33247691058872014,90,10,89,4.720121028744327,93
Metricup,81,20.0,100,0.2928243104004338,90,77,79,2.888888888888889,46
Middle Swan,76,27.56756756756757,100,0.38294194278471994,68,10,100,5.488888888888889,100
Middle Swan,71,25.258649470382295,100,0.38294194278471994,90,19,100,5.561497326203209,100
Middlesex (WA),71,10.465116279069768,69,0.33666457240112924,90,100,100,6.038709677419355,100
Middleton Beach,81,36.36363636363637,69,0.26085414032130755,68,66,100,5.2,100
Middleton Beach,72,13.402061855670103,69,0.26085414032130755,90,77,100,4.521739130434783,88
Midland,59,25.258649470382295,100,0.38294194278471994,90,10,89,4.774624373956595,94
Midland,56,27.56756756756757,100,0.38294194278471994,68,10,100,6.076404494382023,100
Midvale,64,19.11764705882353,70,0.453096436991858,90,10,100,6.074766355140187,100
Midvale,62,25.0,70,0.453096436991858,68,20,100,6.729411764705882,100
Millars Well,43,7.964601769911504,1,0.6525543242982829,90,62,100,9.811320754716983,100
Millars Well,41,6.41025641025641,1,0.6525543242982829,68,100,100,9.512195121951219,100
Millbridge,61,26.595744680851062,84,0.38837851741052876,90,82,100,5.237956204379562,100
Millbrook (WA),69,13.402061855670103,69,0.26085414032130755,90,100,100,5.296296296296296,100
Millendon,72,25.258649470382295,100,0.38294194278471994,90,54,100,4.3999999999999995,85
Milpara,72,13.402061855670103,69,0.26085414032130755,90,42,100,5.296296296296296,100
Mindarie (WA),66,24.137931034482758,100,0.33247691058872014,90,76,100,4.174311926605505,79
Mindarie (WA),66,30.681818181818183,100,0.33247691058872014,68,86,100,5.163120567375887,100
Mingenew,65,16.847826086956523,21,0.4399554907121958,90,47,100,6.70487106017192,100
Mira Mar,73,13.402061855670103,69,0.26085414032130755,90,94,99,3.6491228070175437,65
Mira Mar,71,36.36363636363637,69,0.26085414032130755,68,42,100,5.2,100
Mirrabooka (WA),76,26.804123711340207,81,0.519604598421345,68,13,100,6.190476190476191,100
Mirrabooka (WA),70,24.90909090909091,81,0.519604598421345,90,10,89,4.663677130044843,91
Mokine,63,26.82926829268293,55,0.45808360798853814,90,44,100,4.8533333333333335,96
Molloy Island,59,20.0,100,0.2928243104004338,90,10,28,3.634408602150538,65
Monjingup,75,9.512195121951219,38,0.35591439809072123,90,100,100,6.021052631578947,100
Mooliabeenee,62,26.82926829268293,55,0.45808360798853814,90,10,70,4.465882352941176,86
Moonyoonooka,69,16.847826086956523,21,0.4399554907121958,90,100,100,4.333333333333334,83
Moora (WA),77,26.82926829268293,55,0.45808360798853814,90,83,100,8.897338403041825,100
Moora (WA),63,14.545454545454545,55,0.45808360798853814,68,100,100,0.0,10
Morangup,64,26.82926829268293,55,0.45808360798853814,90,61,100,4.094488188976378,77
Morawa,55,16.847826086956523,21,0.4399554907121958,90,32,100,6.70487106017192,100
Moresby (WA),47,16.847826086956523,21,0.4399554907121958,90,100,100,3.9371428571428573,73
Morgantown,74,14.285714285714285,100,0.5040213291141933,90,100,100,0.0,10
Morgantown,58,0.0,100,0.5040213291141933,68,52,100,0.0,10
Morley,61,29.411764705882355,43,0.48329109079819826,68,11,100,4.911544227886057,98
Morley,60,22.962962962962962,43,0.48329109079819826,90,10,92,4.42,85
Mosman Park (WA),73,14.37037037037037,100,0.5,68,100,100,6.1454545454545455,100
Mosman Park (WA),59,13.043478260869565,100,0.5,90,10,43,2.4699999999999998,35
Mount Barker (WA),71,13.402061855670103,69,0.26085414032130755,90,85,100,4.8,95
Mount Claremont,79,14.37037037037037,100,0.5,68,86,100,4.242105263157895,81
Mount Claremont,68,13.043478260869565,100,0.5,90,22,73,3.4894736842105263,61
Mount Clarence,74,36.36363636363637,69,0.26085414032130755,68,80,100,5.2,100
Mount Clarence,67,13.402061855670103,69,0.26085414032130755,90,61,100,4.521739130434783,88
Mount Hardey,69,26.82926829268293,55,0.45808360798853814,90,100,100,4.534883720930233,88
Mount Hawthorn,71,20.0,96,0.49025559163340066,90,100,88,2.6838709677419357,40
Mount Hawthorn,66,15.730337078651685,96,0.49025559163340066,68,100,100,4.948965517241379,99
Mount Helena,66,19.11764705882353,70,0.453096436991858,90,41,94,3.7540106951871657,68
Mount Lawley,67,15.730337078651685,96,0.49025559163340066,68,93,100,5.5533980582524265,100
Mount Lawley,65,20.0,96,0.49025559163340066,90,17,61,2.606356968215159,38
Mount Magnet,66,16.847826086956523,21,0.4399554907121958,90,10,100,32.8421052631579,100
Mount Melville,65,13.402061855670103,69,0.26085414032130755,90,58,99,3.81875,70
Mount Nasura,64,47.57575757575758,100,0.3867385621097376,68,45,100,6.5,100
Mount Nasura,63,25.72533849129594,100,0.3867385621097376,90,45,100,4.875,97
Mount Pleasant (WA),61,21.53846153846154,78,0.5042852121148527,68,63,94,3.3824804856895057,58
Mount Pleasant (WA),58,23.364485981308412,78,0.5042852121148527,90,25,62,2.5297297297297296,36
Mount Richon,63,25.72533849129594,100,0.3867385621097376,90,10,99,4.875,97
Mount Tarcoola,49,16.847826086956523,21,0.4399554907121958,90,66,100,5.296296296296296,100
Mount Tarcoola,45,25.0,21,0.4399554907121958,68,100,100,6.877419354838709,100
Muchea,69,26.82926829268293,55,0.45808360798853814,90,51,97,4.465882352941176,86
Muckenburra,78,26.82926829268293,55,0.45808360798853814,90,100,100,4.9739130434782615,99
Mukinbudin,82,26.82926829268293,55,0.45808360798853814,90,100,100,16.64,100
Mullaloo,62,29.591836734693878,64,0.4573483747730316,68,97,100,4.140127388535031,78
Mullaloo,59,19.631901840490798,64,0.4573483747730316,90,35,90,3.6111111111111107,64
Mullalyup,63,10.465116279069768,69,0.33666457240112924,90,10,98,5.061946902654867,100
Mullewa,64,16.847826086956523,21,0.4399554907121958,90,10,83,4.333333333333334,83
Mullingar,52,8.333333333333332,1,0.07936507936507936,90,100,100,11.011764705882353,100
Muluckine,67,26.82926829268293,55,0.45808360798853814,90,23,100,4.8533333333333335,96
Mundaring,69,19.11764705882353,70,0.453096436991858,90,64,82,3.219047619047619,54
Mundaring,65,25.0,70,0.453096436991858,68,98,100,6.157894736842105,100
Mundijong,67,21.951219512195124,78,0.5815338473408633,90,36,97,4.043062200956938,75
Munglinup,79,9.512195121951219,38,0.35591439809072123,90,100,100,8.914285714285715,100
Munster,83,22.962962962962962,72,0.43123087458860365,90,57,98,4.439024390243902,86
Murdoch,73,23.364485981308412,78,0.5042852121148527,90,10,72,3.676767676767677,66
Murdoch,67,21.53846153846154,78,0.5042852121148527,68,10,96,4.545185185185185,88
Myalup,71,26.595744680851062,84,0.38837851741052876,90,54,100,10.77818181818182,100
Myaree,75,23.364485981308412,78,0.5042852121148527,90,45,82,3.547974413646055,63
Myaree,73,21.53846153846154,78,0.5042852121148527,68,59,99,3.7872832369942198,69
Myrup,74,9.512195121951219,38,0.35591439809072123,90,100,100,6.021052631578947,100
Nabawa,64,16.847826086956523,21,0.4399554907121958,90,69,100,4.333333333333334,83
Nambeelup,64,23.636363636363637,100,0.379985346286052,90,90,100,4.5396825396825395,88
Nannup,79,10.465116279069768,69,0.33666457240112924,90,53,100,16.37795275590551,100
Napier,61,13.402061855670103,69,0.26085414032130755,90,34,82,3.177777777777778,53
Narembeen,82,26.82926829268293,55,0.45808360798853814,90,100,100,10.833333333333334,100
Narrikup,78,13.402061855670103,69,0.26085414032130755,90,100,100,4.68,92
Narrogin,65,10.204081632653061,1,0.409978941496153,90,56,100,8.489795918367347,100
Nedlands,77,14.37037037037037,100,0.5,68,100,100,4.828571428571428,96
Nedlands,59,13.043478260869565,100,0.5,90,38,55,2.2127659574468086,28
Neergabby,66,26.82926829268293,55,0.45808360798853814,90,10,96,4.9739130434782615,99
Newdegate,72,10.204081632653061,1,0.409978941496153,90,100,100,5.5,100
Newlands (WA),80,10.465116279069768,69,0.33666457240112924,90,56,100,5.061946902654867,100
Newman,51,-1.8556701030927836,1,0.7946323133347137,90,100,100,9.941176470588236,100
Newman,46,2.6548672566371683,1,0.7946323133347137,68,100,100,0.0,10
Nickol,52,6.41025641025641,1,0.6525543242982829,68,100,100,9.512195121951219,100
Nickol,45,7.964601769911504,1,0.6525543242982829,90,65,100,10.310344827586206,100
Nilgen,63,26.82926829268293,55,0.45808360798853814,90,10,99,4.9739130434782615,99
Nollamara,68,24.90909090909091,81,0.519604598421345,90,10,99,5.13677811550152,100
Nollamara,57,26.804123711340207,81,0.519604598421345,68,10,100,5.455737704918033,100
Noranda,71,22.962962962962962,43,0.48329109079819826,90,17,90,4.588235294117647,89
Noranda,59,29.411764705882355,43,0.48329109079819826,68,48,100,5.607843137254902,100
Norseman,61,8.333333333333332,1,0.07936507936507936,90,100,100,0.0,10
North Beach (WA),65,24.90909090909091,81,0.519604598421345,90,10,45,2.39386189258312,33
North Beach (WA),65,26.804123711340207,81,0.519604598421345,68,81,89,2.7857142857142856,43
North Boyanup,78,26.595744680851062,84,0.38837851741052876,90,97,100,5.04,100
North Coogee,59,19.101123595505616,72,0.43123087458860365,68,86,100,5.473684210526316,100
North Coogee,59,22.962962962962962,72,0.43123087458860365,90,10,75,3.2597014925373133,55
North Dandalup,61,23.636363636363637,100,0.379985346286052,90,23,83,3.4131274131274134,59
North Fremantle,70,26.666666666666668,96,0.4583661338543316,90,29,66,2.6148571428571428,39
North Fremantle,69,23.333333333333332,96,0.4583661338543316,68,34,100,4.586666666666667,89
North Greenbushes,73,10.465116279069768,69,0.33666457240112924,90,89,100,5.210633946830265,100
North Lake,71,22.962962962962962,72,0.43123087458860365,90,100,100,0.0,10
North Perth,67,20.0,96,0.49025559163340066,90,43,80,2.96085409252669,48
North Perth,64,15.730337078651685,96,0.49025559163340066,68,82,100,5.9298245614035086,100
North Plantations,64,14.285714285714285,100,0.5040213291141933,90,74,100,0.0,10
North Tammin,69,26.82926829268293,55,0.45808360798853814,90,100,100,9.551020408163264,100
North Walpole,80,10.465116279069768,69,0.33666457240112924,90,55,99,4.559498956158664,89
North Yunderup,59,23.636363636363637,100,0.379985346286052,90,15,86,4.3428571428571425,83
Northam,69,26.82926829268293,55,0.45808360798853814,90,79,100,5.6000000000000005,100
Northam,68,14.545454545454545,55,0.45808360798853814,68,100,100,10.064516129032258,100
Northampton,58,16.847826086956523,21,0.4399554907121958,90,10,100,7.849056603773585,100
Northbridge (WA),54,15.730337078651685,96,0.49025559163340066,68,33,100,6.622315149211176,100
Northcliffe,81,10.465116279069768,69,0.33666457240112924,90,53,99,4.559498956158664,89
Nowergup,73,24.137931034482758,100,0.33247691058872014,90,78,40,1.827878787878788,18
Nulsen,65,9.512195121951219,38,0.35591439809072123,90,29,100,6.345762711864407,100
Nulsen,55,-3.1746031746031744,38,0.35591439809072123,68,17,100,6.175,100
Nungarin,82,26.82926829268293,55,0.45808360798853814,90,72,100,16.64,100
Nunile,70,26.82926829268293,55,0.45808360798853814,90,90,100,4.094488188976378,77
Nyabing,85,13.402061855670103,69,0.26085414032130755,90,100,100,6.933333333333333,100
O'Connor (WA),77,23.333333333333332,96,0.4583661338543316,68,100,100,0.0,10
Oakford,62,21.951219512195124,78,0.5815338473408633,90,66,86,2.888888888888889,46
Ocean Beach,71,13.402061855670103,69,0.26085414032130755,90,65,95,4.0,74
Ocean Reef,63,29.591836734693878,64,0.4573483747730316,68,100,100,3.5770700636942676,63
Ocean Reef,61,19.631901840490798,64,0.4573483747730316,90,44,91,3.4833649620770313,61
Oldbury,62,21.951219512195124,78,0.5815338473408633,90,48,100,4.043062200956938,75
Ongerup,81,13.402061855670103,69,0.26085414032130755,90,100,100,6.933333333333333,100
Onslow,59,7.964601769911504,1,0.6525543242982829,90,10,100,11.470588235294118,100
Orana,75,36.36363636363637,69,0.26085414032130755,68,50,100,4.740331491712707,93
Orana,64,13.402061855670103,69,0.26085414032130755,90,10,92,5.147474747474747,100
Orange Grove (WA),79,28.037383177570092,75,0.4618345358755257,90,10,94,5.2416,100
Orelia,61,43.333333333333336,100,0.4680715062897257,68,48,100,6.933333333333333,100
Orelia,59,28.865979381443296,100,0.4680715062897257,90,10,95,4.868085106382979,97
Osborne Park,71,24.90909090909091,81,0.519604598421345,90,27,63,3.017857142857143,49
Osborne Park,66,26.804123711340207,81,0.519604598421345,68,47,100,5.777777777777778,100
Osmington,68,20.0,100,0.2928243104004338,90,10,63,3.634408602150538,65
Padbury,67,29.591836734693878,64,0.4573483747730316,68,79,100,4.648484848484848,91
Padbury,62,19.631901840490798,64,0.4573483747730316,90,58,98,3.6903225806451614,66
Palgarup,80,10.465116279069768,69,0.33666457240112924,90,76,100,4.559498956158664,89
Palmyra (WA),70,21.53846153846154,78,0.5042852121148527,68,42,99,4.116094986807388,77
Palmyra (WA),62,23.364485981308412,78,0.5042852121148527,90,10,71,3.0717299578059074,50
Paraburdoo,45,7.964601769911504,1,0.6525543242982829,90,10,100,11.470588235294118,100
Paradise (WA),61,26.595744680851062,84,0.38837851741052876,90,10,79,3.6368098159509197,65
Parkerville,62,19.11764705882353,70,0.453096436991858,90,79,100,3.6833333333333336,66
Parklands (WA),78,23.636363636363637,100,0.379985346286052,90,100,100,4.581818181818182,89
Parkwood (WA),72,19.727891156462583,58,0.44978876153248704,90,44,92,4.251572327044025,81
Parkwood (WA),63,29.88505747126437,58,0.44978876153248704,68,32,100,5.483636363636363,100
Parmelia,67,43.333333333333336,100,0.4680715062897257,68,56,100,6.933333333333333,100
Parmelia,58,28.865979381443296,100,0.4680715062897257,90,10,97,4.847457627118644,96
Pearsall,65,30.681818181818183,100,0.33247691058872014,68,77,100,4.831496062992126,96
Pearsall,60,24.137931034482758,100,0.33247691058872014,90,59,100,4.506666666666667,87
Pegs Creek,50,6.41025641025641,1,0.6525543242982829,68,64,100,9.512195121951219,100
Pegs Creek,44,7.964601769911504,1,0.6525543242982829,90,27,100,8.74766355140187,100
Pelican Point (WA),78,26.595744680851062,84,0.38837851741052876,90,82,100,5.408,100
Pelican Point (WA),67,40.02998500749625,84,0.38837851741052876,68,88,100,5.556451612903226,100
Pemberton,77,10.465116279069768,69,0.33666457240112924,90,65,100,4.6967741935483875,92
Peppermint Grove,82,14.37037037037037,100,0.5,68,100,100,6.0088888888888885,100
Peppermint Grove,58,13.043478260869565,100,0.5,90,10,30,2.1576763485477177,27
Peppermint Grove Beach,63,26.595744680851062,84,0.38837851741052876,90,57,89,3.151515151515152,52
Perenjori,65,16.847826086956523,21,0.4399554907121958,90,100,100,6.70487106017192,100
Perth (WA),74,20.0,96,0.49025559163340066,90,56,75,3.046875,50
Perth (WA),58,15.730337078651685,96,0.49025559163340066,68,43,100,7.468085106382978,100
Perup,77,10.465116279069768,69,0.33666457240112924,90,100,100,4.559498956158664,89
Piara Waters,61,25.72533849129594,100,0.3867385621097376,90,68,100,4.642857142857143,91
Piara Waters,52,47.57575757575758,100,0.3867385621097376,68,100,100,4.837209302325581,96
Piccadilly (WA),47,8.333333333333332,1,0.07936507936507936,90,87,100,8.432432432432432,100
Piccadilly (WA),41,11.71875,1,0.07936507936507936,68,100,100,7.242339832869081,100
Pickering Brook,73,23.076923076923077,59,0.45788013600561894,90,50,88,3.80421052631579,69
Piesse Brook,75,23.076923076923077,59,0.45788013600561894,90,100,100,3.80421052631579,69
Pingelly,65,10.204081632653061,1,0.409978941496153,90,10,100,6.3614120936735405,100
Pingrup,69,13.402061855670103,69,0.26085414032130755,90,100,100,6.933333333333333,100
Pinjarra,71,35.526315789473685,100,0.379985346286052,68,66,97,3.4666666666666663,61
Pinjarra,62,23.636363636363637,100,0.379985346286052,90,10,90,4.774624373956595,94
Pink Lake,80,9.512195121951219,38,0.35591439809072123,90,96,100,6.021052631578947,100
Point Samson,47,7.964601769911504,1,0.6525543242982829,90,10,100,7.027027027027027,100
Popanyinning,69,10.204081632653061,1,0.409978941496153,90,99,100,7.718750000000001,100
Porongurup,79,13.402061855670103,69,0.26085414032130755,90,100,100,4.68,92
Port Albany,72,13.402061855670103,69,0.26085414032130755,90,98,100,4.521739130434783,88
Port Denison,66,25.0,21,0.4399554907121958,68,57,100,5.816949152542373,100
Port Denison,50,16.847826086956523,21,0.4399554907121958,90,10,100,5.613636363636363,100
Port Hedland,53,2.6548672566371683,1,0.7946323133347137,68,100,100,7.901960784313726,100
Port Hedland,51,-1.8556701030927836,1,0.7946323133347137,90,10,100,9.238578680203045,100
Port Kennedy,76,28.1864,100,0.4617514576703252,68,94,100,4.369747899159663,84
Port Kennedy,61,25.547445255474454,100,0.4617514576703252,90,63,100,4.554744525547445,89
Preston Beach,65,26.595744680851062,84,0.38837851741052876,90,10,84,5.146391752577319,100
Preston Settlement,77,26.595744680851062,84,0.38837851741052876,90,70,100,7.222222222222221,100
Prevelly,71,20.0,100,0.2928243104004338,90,21,87,4.333333333333334,83
Quairading,67,26.82926829268293,55,0.45808360798853814,90,10,100,9.551020408163264,100
Quedjinup,74,20.0,100,0.2928243104004338,90,68,76,2.888888888888889,46
Queens Park (WA),65,19.727891156462583,58,0.44978876153248704,90,18,100,4.680005630081961,92
Queens Park (WA),59,29.88505747126437,58,0.44978876153248704,68,41,100,5.777777777777778,100
Quindalup,74,19.387755102040817,100,0.2928243104004338,68,70,100,4.333333333333334,83
Quindalup,67,20.0,100,0.2928243104004338,90,10,69,3.011583011583012,49
Quinninup,65,10.465116279069768,69,0.33666457240112924,90,10,92,4.559498956158664,89
Quinns Rocks,65,30.681818181818183,100,0.33247691058872014,68,48,100,5.163120567375887,100
Quinns Rocks,62,24.137931034482758,100,0.33247691058872014,90,62,100,4.072289156626506,76
Ranford,60,10.204081632653061,1,0.409978941496153,90,50,100,6.2883720930232565,100
Rangeway,46,16.847826086956523,21,0.4399554907121958,90,10,100,6.76,100
Rangeway,43,25.0,21,0.4399554907121958,68,55,100,6.6382978723404245,100
Ravensthorpe,75,9.512195121951219,38,0.35591439809072123,90,100,100,8.914285714285715,100
Ravenswood (WA),63,23.636363636363637,100,0.379985346286052,90,10,92,4.697819314641745,92
Redcliffe (WA),57,22.388059701492537,32,0.49345563635594664,90,10,95,4.5675675675675675,89
Redcliffe (WA),56,8.51063829787234,32,0.49345563635594664,68,39,100,5.72,100
Redmond,61,13.402061855670103,69,0.26085414032130755,90,24,79,3.177777777777778,53
Reinscourt,73,20.0,100,0.2928243104004338,90,97,100,4.6075949367088604,90
Ridgewood (WA),72,30.681818181818183,100,0.33247691058872014,68,49,100,5.301960784313726,100
Ridgewood (WA),58,24.137931034482758,100,0.33247691058872014,90,11,99,4.7657058388765705,94
Riverton (WA),69,29.88505747126437,58,0.44978876153248704,68,52,100,4.069565217391304,76
Riverton (WA),66,19.727891156462583,58,0.44978876153248704,90,10,86,3.9619047619047616,73
Rivervale,58,22.388059701492537,32,0.49345563635594664,90,10,97,4.654731457800511,91
Rivervale,49,8.51063829787234,32,0.49345563635594664,68,34,100,7.0086956521739125,100
Robinson,76,13.402061855670103,69,0.26085414032130755,90,95,100,4.503937007874016,87
Rockingham (WA),65,28.1864,100,0.4617514576703252,68,10,100,5.752212389380531,100
Rockingham (WA),60,25.547445255474454,100,0.4617514576703252,90,10,83,4.384615384615385,84
Roebourne,59,7.964601769911504,1,0.6525543242982829,90,10,70,7.027027027027027,100
Roebourne,51,6.41025641025641,1,0.6525543242982829,68,10,100,7.518072289156627,100
Roebuck,57,12.64,31,0.39150159228819015,90,100,91,0.0,10
